date,return,VaR_threshold,exception
2020-07-28,-0.006229087207051012,,0
2020-07-29,0.009109977257764816,,0
2020-07-30,0.005936719402929844,,0
2020-07-31,0.03478319858739773,,0
2020-08-03,0.02485142429647458,,0
2020-08-04,0.00034018307487011817,,0
2020-08-05,-0.002268386635908337,,0
2020-08-06,0.01858387071618338,,0
2020-08-07,-0.015912034975813148,,0
2020-08-10,-0.003387337771182136,,0
2020-08-11,-0.021936868446537427,,0
2020-08-12,0.017241110557821463,,0
2020-08-13,0.0014835358335089496,,0
2020-08-14,-0.001282616913373596,,0
2020-08-17,0.002159943216550274,,0
2020-08-18,0.007054181915081556,,0
2020-08-19,-0.003700829579512747,,0
2020-08-20,0.017983546953577075,,0
2020-08-21,0.01630862598724171,,0
2020-08-24,0.004467883137721902,,0
2020-08-25,-0.0009982978374448428,,0
2020-08-26,0.010354419725766055,,0
2020-08-27,-0.0016416769695545726,,0
2020-08-28,0.00262156847424499,,0
2020-08-31,0.008364625320661484,,0
2020-09-01,0.01937263752896945,,0
2020-09-02,0.0025426604468311207,,0
2020-09-03,-0.04818652144660451,,0
2020-09-04,-0.010881414830008896,,0
2020-09-08,-0.03971816090698572,,0
2020-09-09,0.02604068864344069,,0
2020-09-10,-0.01884622593205299,,0
2020-09-11,-0.00587728870203256,,0
2020-09-14,0.012079792199662497,,0
2020-09-15,0.005132326825215631,,0
2020-09-16,-0.016992054178115362,,0
2020-09-17,-0.007843936497827102,,0
2020-09-18,-0.01594783949848969,,0
2020-09-21,0.015202568009714347,,0
2020-09-22,0.0128702929485569,,0
2020-09-23,-0.02499862430070402,,0
2020-09-24,0.008972600011999728,,0
2020-09-25,0.019786788040466772,,0
2020-09-28,0.00950107280469518,,0
2020-09-29,-0.005635703066733712,,0
2020-09-30,0.006678737925606564,,0
2020-10-01,0.006716900095364435,,0
2020-10-02,-0.022169871944128578,,0
2020-10-05,0.010237088314045004,,0
2020-10-06,-0.015063184537212946,,0
2020-10-07,0.009454491736927691,,0
2020-10-08,0.0026656994072024997,,0
2020-10-09,0.01386406510971014,,0
2020-10-12,0.030112256633921627,,0
2020-10-13,-0.004392401463851791,,0
2020-10-14,-0.001995647383670067,,0
2020-10-15,-0.0037150067220742297,,0
2020-10-16,-0.005628038181591119,,0
2020-10-19,-0.018246014248181053,,0
2020-10-20,0.0018497799989286858,,0
2020-10-21,-0.0027407665566140083,,0
2020-10-22,-0.006554044669909861,,0
2020-10-23,0.0020527100811074265,,0
2020-10-26,-0.006502599256559485,,0
2020-10-27,0.011682218395990695,,0
2020-10-28,-0.03244065354726682,,0
2020-10-29,0.012213526358641192,,0
2020-10-30,-0.026204743805234194,,0
2020-11-02,0.0019811308361141044,,0
2020-11-03,0.009826710154902142,,0
2020-11-04,0.03620192707442494,,0
2020-11-05,0.02266802798403461,,0
2020-11-06,-0.003790421536009784,,0
2020-11-09,-0.021840583249064474,,0
2020-11-10,-0.014391302262272206,,0
2020-11-11,0.01980671144441461,,0
2020-11-12,0.00312966392434893,,0
2020-11-13,0.001348986228378127,,0
2020-11-16,0.0031988971434016395,,0
2020-11-17,-0.004639814894314183,,0
2020-11-18,-0.007278546478838682,,0
2020-11-19,0.005539408145422605,,0
2020-11-20,-0.0039299793641686745,,0
2020-11-23,-0.01203917913162098,,0
2020-11-24,0.0064052753926556695,,0
2020-11-25,0.0014678153664234765,,0
2020-11-27,0.006937302081108212,,0
2020-11-30,0.0047421705850164185,,0
2020-12-01,0.008484796981065428,,0
2020-12-02,-0.002977191368307562,,0
2020-12-03,0.0005445616025770583,,0
2020-12-04,-0.006614489035617947,,0
2020-12-07,0.006949552987245319,,0
2020-12-08,0.005929179553598304,,0
2020-12-09,-0.014706093601392337,,0
2020-12-10,0.0048934554685989414,,0
2020-12-11,0.0032356893616464033,,0
2020-12-14,-0.001179030354337514,,0
2020-12-15,0.015065400035427218,,0
2020-12-16,0.00685119847076014,,0
2020-12-17,0.0016427338044300204,,0
2020-12-18,-0.007589754045253967,,0
2020-12-21,0.011470262653206676,,0
2020-12-22,0.013087151317836276,,0
2020-12-23,-0.009019770987410587,,0
2020-12-24,0.006476434193634503,,0
2020-12-28,0.015152832517806374,,0
2020-12-29,-0.006094470801490889,,0
2020-12-30,-0.005827724423673687,-0.04578828876891038,0
2020-12-31,-0.0009801331488943413,-0.04578828876891038,0
2021-01-04,-0.015909945733030492,-0.04578828876891038,0
2021-01-05,0.0019325547499995383,-0.04578828876891038,0
2021-01-06,-0.027084780197871635,-0.04578828876891038,0
2021-01-07,0.017586543797737216,-0.04578828876891038,0
2021-01-08,0.0038119392529914506,-0.04578828876891038,0
2021-01-11,-0.011640891297748614,-0.04578828876891038,0
2021-01-12,-0.004677281917828835,-0.04578828876891038,0
2021-01-13,0.011278180836839053,-0.04578828876891038,0
2021-01-14,-0.013373341190721791,-0.04578828876891038,0
2021-01-15,-0.0038681145479472602,-0.04578828876891038,0
2021-01-19,0.008766739252948965,-0.04578828876891038,0
2021-01-20,0.023053932807171752,-0.04578828876891038,0
2021-01-21,0.010588028329804523,-0.04578828876891038,0
2021-01-22,0.007841331641714626,-0.04578828876891038,0
2021-01-25,0.018248146381796077,-0.04578828876891038,0
2021-01-26,0.003971221616014407,-0.04578828876891038,0
2021-01-27,-0.0009078312905101169,-0.04578828876891038,0
2021-01-28,-0.005197939513728416,-0.04578828876891038,0
2021-01-29,-0.024592824075158917,-0.04578828876891038,0
2021-02-01,0.016719417434243013,-0.04578828876891038,0
2021-02-02,-0.0002452363305023627,-0.04578828876891038,0
2021-02-03,-0.0007517852803093838,-0.04578828876891038,0
2021-02-04,0.0062244027251057,-0.04578828876891038,0
2021-02-05,-0.0035756548537715753,-0.04578828876891038,0
2021-02-08,0.0021970909575603844,-0.04578828876891038,0
2021-02-09,-0.00016924338744900131,-0.04578828876891038,0
2021-02-10,-0.0006139654508624478,-0.04578828876891038,0
2021-02-11,-0.00018613142748046373,-0.04578828876891038,0
2021-02-12,-0.0028930634505220224,-0.04578828876891038,0
2021-02-16,-0.012286280422782753,-0.04578828876891038,0
2021-02-17,-0.0023736046540120855,-0.04578828876891038,0
2021-02-18,-0.004803311619690013,-0.04578828876891038,0
2021-02-19,-0.007927684332991994,-0.04578828876891038,0
2021-02-22,-0.021687764700742043,-0.04578828876891038,0
2021-02-23,-0.003100221133610489,-0.04578828876891038,0
2021-02-24,-0.0017232340781072478,-0.04578828876891038,0
2021-02-25,-0.025286162620929885,-0.04513205229722556,0
2021-02-26,0.016483144382275897,-0.04513205229722556,0
2021-03-01,0.01952961517147864,-0.04513205229722556,0
2021-03-02,-0.011361906647734017,-0.04513205229722556,0
2021-03-03,-0.021005595450757388,-0.04513205229722556,0
2021-03-04,-0.008687767612791277,-0.04513205229722556,0
2021-03-05,0.011292904650240215,-0.04513205229722556,0
2021-03-08,-0.022905629543786873,-0.04513205229722556,0
2021-03-09,0.027107117036290446,-0.04513205229722556,0
2021-03-10,-0.004347144393312461,-0.04513205229722556,0
2021-03-11,0.00973027158038964,-0.04085788342263363,0
2021-03-12,-0.011647009584175387,-0.04085788342263363,0
2021-03-15,0.008676509319518508,-0.036152182300723444,0
2021-03-16,0.006970291471643093,-0.036152182300723444,0
2021-03-17,-0.005601852508576769,-0.030537625308057658,0
2021-03-18,-0.023898395045722554,-0.030537625308057658,0
2021-03-19,2.7762694311159564e-05,-0.030537625308057658,0
2021-03-22,0.021091678100472976,-0.030537625308057658,0
2021-03-23,0.002929657838628148,-0.030537625308057658,0
2021-03-24,-0.007930594140169443,-0.030537625308057658,0
2021-03-25,-0.005700392510662541,-0.030537625308057658,0
2021-03-26,0.006428039530138451,-0.030537625308057658,0
2021-03-29,-0.004099352250650469,-0.030537625308057658,0
2021-03-30,-0.007213337871656071,-0.030537625308057658,0
2021-03-31,0.009920945081342626,-0.030537625308057658,0
2021-04-01,0.01697388509642579,-0.030537625308057658,0
2021-04-05,0.015427262029863883,-0.030537625308057658,0
2021-04-06,0.001453044888936485,-0.030537625308057658,0
2021-04-07,0.004836330462277512,-0.030537625308057658,0
2021-04-08,0.013529546634839382,-0.030537625308057658,0
2021-04-09,0.008878195816596901,-0.030537625308057658,0
2021-04-12,-0.004507789202058174,-0.030537625308057658,0
2021-04-13,0.013837439146481301,-0.030537625308057658,0
2021-04-14,-0.010826350373885487,-0.030537625308057658,0
2021-04-15,0.016770937733665673,-0.030537625308057658,0
2021-04-16,-0.0018533637085121582,-0.030537625308057658,0
2021-04-19,-0.0018403183856753975,-0.030537625308057658,0
2021-04-20,-0.0033905220124956243,-0.030537625308057658,0
2021-04-21,0.004624676263377447,-0.030537625308057658,0
2021-04-22,-0.00685748620870052,-0.030537625308057658,0
2021-04-23,0.01029411542795712,-0.030537625308057658,0
2021-04-26,0.0010249141280396909,-0.030537625308057658,0
2021-04-27,-0.0032030786663420356,-0.030537625308057658,0
2021-04-28,-0.011363255288057103,-0.030537625308057658,0
2021-04-29,-0.003931506184577954,-0.030537625308057658,0
2021-04-30,-0.004748678990330833,-0.030537625308057658,0
2021-05-03,0.0025037621493575277,-0.030537625308057658,0
2021-05-04,-0.015185162090864611,-0.030537625308057658,0
2021-05-05,-0.0005798930299259013,-0.030537625308057658,0
2021-05-06,0.009168703459802759,-0.030537625308057658,0
2021-05-07,0.003747366355559386,-0.030537625308057658,0
2021-05-10,-0.01915261328931536,-0.030537625308057658,0
2021-05-11,-0.005654901605753151,-0.030537625308057658,0
2021-05-12,-0.02187336671757582,-0.030537625308057658,0
2021-05-13,0.01200987473168033,-0.030537625308057658,0
2021-05-14,0.016602381522245583,-0.030537625308057658,0
2021-05-17,-0.007820209639539187,-0.030537625308057658,0
2021-05-18,-0.007491011654221601,-0.030537625308057658,0
2021-05-19,-0.0004110157185831119,-0.030537625308057658,0
2021-05-20,0.014238266666293008,-0.030537625308057658,0
2021-05-21,-0.005668307833121485,-0.030537625308057658,0
2021-05-24,0.013182751284602542,-0.030537625308057658,0
2021-05-25,0.0037955292344944267,-0.030537625308057658,0
2021-05-26,-0.0010100203151601494,-0.030537625308057658,0
2021-05-27,-0.008396975728850814,-0.030537625308057658,0
2021-05-28,-0.001822348086553938,-0.030537625308057658,0
2021-06-01,-0.004016533220817289,-0.030537625308057658,0
2021-06-02,0.0027215752440426177,-0.030537625308057658,0
2021-06-03,-0.007479940704651877,-0.030537625308057658,0
2021-06-04,0.01763622228964692,-0.030537625308057658,0
2021-06-07,0.002990768602525612,-0.030537625308057658,0
2021-06-08,0.0029180075120888867,-0.030537625308057658,0
2021-06-09,0.0052976769026554,-0.030537625308057658,0
2021-06-10,0.004071993419096296,-0.029816275606063168,0
2021-06-11,0.0035643596073235665,-0.029816275606063168,0
2021-06-14,0.00810574616672668,-0.029816275606063168,0
2021-06-15,-0.004522436930155211,-0.029816275606063168,0
2021-06-16,-0.00024179763678784934,-0.029816275606063168,0
2021-06-17,0.013655543264055867,-0.029816275606063168,0
2021-06-18,0.0009461521302893012,-0.029816275606063168,0
2021-06-21,0.003126401062756979,-0.029816275606063168,0
2021-06-22,0.008654816144725781,-0.029816275606063168,0
2021-06-23,-0.0018584910246654057,-0.029816275606063168,0
2021-06-24,0.001590598997808692,-0.029816275606063168,0
2021-06-25,-0.006323741382753525,-0.029816275606063168,0
2021-06-28,0.012186945666720473,-0.029816275606063168,0
2021-06-29,0.007676851522416913,-0.029816275606063168,0
2021-06-30,0.0024032204406028265,-0.029816275606063168,0
2021-07-01,0.0016324173262601857,-0.029816275606063168,0
2021-07-02,0.015818027319925123,-0.029816275606063168,0
2021-07-06,0.00876668933683783,-0.029816275606063168,0
2021-07-07,0.011586087754480641,-0.029816275606063168,0
2021-07-08,-0.0047796373335746,-0.029816275606063168,0
2021-07-09,0.00022686354518881873,-0.029816275606063168,0
2021-07-12,-0.0025810906720688974,-0.029816275606063168,0
2021-07-13,0.00442879388052251,-0.029816275606063168,0
2021-07-14,0.013514372221012221,-0.029816275606063168,0
2021-07-15,0.00040521329541113433,-0.029816275606063168,0
2021-07-16,-0.0056867240465625106,-0.029816275606063168,0
2021-07-19,-0.006334193891685059,-0.029816275606063168,0
2021-07-20,0.008086606650705801,-0.029816275606063168,0
2021-07-21,-0.0034910489232507836,-0.029816275606063168,0
2021-07-22,0.011898521062105412,-0.029816275606063168,0
2021-07-23,0.005822394174541161,-0.029816275606063168,0
2021-07-26,-0.0007398821393040414,-0.029816275606063168,0
2021-07-27,-0.0043729868557240035,-0.029816275606063168,0
2021-07-28,-0.004440513704385956,-0.029816275606063168,0
2021-07-29,-1.3921819306677809e-05,-0.029816275606063168,0
2021-07-30,0.00021222427526227037,-0.029816275606063168,0
2021-08-02,0.0020766090664386385,-0.029816275606063168,0
2021-08-03,0.007046372038581825,-0.029816275606063168,0
2021-08-04,-0.000953001259777232,-0.029816275606063168,0
2021-08-05,0.002029604336362431,-0.029816275606063168,0
2021-08-06,-0.007275743883463287,-0.029816275606063168,0
2021-08-09,-0.002615739375950181,-0.029816275606063168,0
2021-08-10,-0.004854860948377695,-0.029816275606063168,0
2021-08-11,0.0009830921861904245,-0.029816275606063168,0
2021-08-12,0.009612592503743524,-0.029816275606063168,0
2021-08-13,0.009172189349647275,-0.029816275606063168,0
2021-08-16,0.007278745908386719,-0.029816275606063168,0
2021-08-17,-0.0039164455257224,-0.029816275606063168,0
2021-08-18,-0.009538646022261392,-0.029816275606063168,0
2021-08-19,0.01007352452825701,-0.029816275606063168,0
2021-08-20,0.01200790880905268,-0.029816275606063168,0
2021-08-23,0.0034977274101331878,-0.029816275606063168,0
2021-08-24,-0.005031419285757254,-0.029816275606063168,0
2021-08-25,-0.006272165348174148,-0.029816275606063168,0
2021-08-26,-0.004164085625912573,-0.029816275606063168,0
2021-08-27,0.005347823537409992,-0.029816275606063168,0
2021-08-30,0.015133139917834796,-0.029816275606063168,0
2021-08-31,-0.006979744103047265,-0.029816275606063168,0
2021-09-01,0.001992478706286807,-0.029816275606063168,0
2021-09-02,0.003182546853121121,-0.026653562365479288,0
2021-09-03,-0.0016493130727725182,-0.026653562365479288,0
2021-09-07,0.0012353387121626434,-0.025754639024925082,0
2021-09-08,-0.001084075157996981,-0.025754639024925082,0
2021-09-09,-0.0015361045775557835,-0.025754639024925082,0
2021-09-10,-0.015903806574494292,-0.025754639024925082,0
2021-09-13,0.004750405157091278,-0.025754639024925082,0
2021-09-14,0.003941939579997989,-0.025754639024925082,0
2021-09-15,0.006416845869964227,-0.025754639024925082,0
2021-09-16,-0.0016309448875339687,-0.025754639024925082,0
2021-09-17,-0.013672571155627698,-0.025754639024925082,0
2021-09-20,-0.009338736664556016,-0.025754639024925082,0
2021-09-21,0.001419556916919549,-0.025754639024925082,0
2021-09-22,0.011806412859074833,-0.025754639024925082,0
2021-09-23,-0.004294178575103567,-0.025754639024925082,0
2021-09-24,-0.003303569387121358,-0.025754639024925082,0
2021-09-27,-0.01058133115772385,-0.025754639024925082,0
2021-09-28,-0.025554651505714874,-0.025754639024925082,0
2021-09-29,0.0032957444801529163,-0.025886198578469726,0
2021-09-30,-0.005615009262998637,-0.025886198578469726,0
2021-10-01,0.013874953924331655,-0.025886198578469726,0
2021-10-04,-0.016133352083182593,-0.025886198578469726,0
2021-10-05,0.008038871488307594,-0.025886198578469726,0
2021-10-06,0.00895477006409464,-0.025886198578469726,0
2021-10-07,0.0014831960300970204,-0.025886198578469726,0
2021-10-08,-0.0032496677514796406,-0.025886198578469726,0
2021-10-11,-0.0017583344700215745,-0.025886198578469726,0
2021-10-12,0.0010705452631121265,-0.025886198578469726,0
2021-10-13,0.005691029469966374,-0.025886198578469726,0
2021-10-14,0.015078093000749169,-0.025886198578469726,0
2021-10-15,0.002150589711745434,-0.025886198578469726,0
2021-10-18,0.008829307193540543,-0.025886198578469726,0
2021-10-19,0.001377214861087368,-0.025886198578469726,0
2021-10-20,-0.00202724091037679,-0.025886198578469726,0
2021-10-21,0.0037065167803293215,-0.025886198578469726,0
2021-10-22,0.000163729999041272,-0.025886198578469726,0
2021-10-25,-0.0017332866558884715,-0.025886198578469726,0
2021-10-26,0.006401474897041874,-0.025886198578469726,0
2021-10-27,0.018709929853612427,-0.02542309195217023,0
2021-10-28,0.008312978754656126,-0.02542309195217023,0
2021-10-29,0.002298539127611568,-0.02494642673350211,0
2021-11-01,-0.0065522727630543,-0.02494642673350211,0
2021-11-02,0.007623392897985987,-0.02494642673350211,0
2021-11-03,0.0006572475412054654,-0.02494642673350211,0
2021-11-04,0.004743071335210274,-0.02494642673350211,0
2021-11-05,0.005763608981061407,-0.02494642673350211,0
2021-11-08,-0.0015603166419502353,-0.02494642673350211,0
2021-11-09,0.004099865813346687,-0.02494642673350211,0
2021-11-10,-0.017749930039464522,-0.02494642673350211,0
2021-11-11,0.001030516965627924,-0.02494642673350211,0
2021-11-12,0.00755172397694717,-0.02494642673350211,0
2021-11-15,-0.004833937571088947,-0.02494642673350211,0
2021-11-16,0.004760752477681311,-0.02494642673350211,0
2021-11-17,0.008309152834610837,-0.02494642673350211,0
2021-11-18,0.012736613015809532,-0.02494642673350211,0
2021-11-19,0.010904370163830739,-0.02494642673350211,0
2021-11-22,-0.006159942332761086,-0.02494642673350211,0
2021-11-23,-0.006163992213155409,-0.02494642673350211,0
2021-11-24,0.006628804846039027,-0.02494642673350211,0
2021-11-26,-0.01063099792317918,-0.02494642673350211,0
2021-11-29,0.011476431619405815,-0.02494642673350211,0
2021-11-30,0.009357175324534893,-0.02494642673350211,0
2021-12-01,0.0004647649232585488,-0.02494642673350211,0
2021-12-02,-0.002230402346825685,-0.02494642673350211,0
2021-12-03,-0.006598373171181341,-0.02494642673350211,0
2021-12-06,0.005747192272904447,-0.02494642673350211,0
2021-12-07,0.017710582770685827,-0.02494642673350211,0
2021-12-08,0.001746965978938843,-0.02494642673350211,0
2021-12-09,-0.0009982897523451307,-0.02494642673350211,0
2021-12-10,0.017719414427831762,-0.02494642673350211,0
2021-12-13,-0.005143223321844432,-0.02494642673350211,0
2021-12-14,-0.014523759869825395,-0.02494642673350211,0
2021-12-15,0.01249264604693871,-0.02494642673350211,0
2021-12-16,-0.023078108966072357,-0.02494642673350211,0
2021-12-17,0.00045130532599318166,-0.02494642673350211,0
2021-12-20,-0.009253987441739213,-0.02494642673350211,0
2021-12-21,0.012633008640101393,-0.02494642673350211,0
2021-12-22,0.012571710397045468,-0.02494642673350211,0
2021-12-23,-0.00020534194137933277,-0.02494642673350211,0
2021-12-27,0.016018845142446562,-0.02494642673350211,0
2021-12-28,-0.004421587186768225,-0.02494642673350211,0
2021-12-29,-0.0028112787347456354,-0.02494642673350211,0
2021-12-30,-0.001989937569582577,-0.02494642673350211,0
2021-12-31,-0.003487690432481291,-0.02494642673350211,0
2022-01-03,-0.0021943702840956014,-0.02494642673350211,0
2022-01-04,-0.011411705793178373,-0.024252553850735097,0
2022-01-05,-0.023849080620184267,-0.024252553850735097,0
2022-01-06,-0.0073938689154748344,-0.024252553850735097,0
2022-01-07,-0.0019055762088118473,-0.024252553850735097,0
2022-01-10,0.001101897995634974,-0.024252553850735097,0
2022-01-11,0.00851342567049331,-0.024252553850735097,0
2022-01-12,0.0030398498072377925,-0.024252553850735097,0
2022-01-13,-0.017871569988927104,-0.024252553850735097,0
2022-01-14,0.0024779965528603956,-0.024252553850735097,0
2022-01-18,-0.01929640626434623,-0.024252553850735097,0
2022-01-19,-0.004035057629589251,-0.024252553850735097,0
2022-01-20,-0.0033240561428239885,-0.024252553850735097,0
2022-01-21,-0.006550788725493967,-0.024252553850735097,0
2022-01-24,-0.003992522714761392,-0.024252553850735097,0
2022-01-25,-0.013338151738733539,-0.024252553850735097,0
2022-01-26,0.005121424780580468,-0.024252553850735097,0
2022-01-27,0.008580814026245595,-0.023874230977208793,0
2022-01-28,0.03183168152047671,-0.023874230977208793,0
2022-01-31,0.009797191445202216,-0.023874230977208793,0
2022-02-01,-0.0038208648283007103,-0.023874230977208793,0
2022-02-02,0.008502777641506407,-0.023874230977208793,0
2022-02-03,-0.02147639096454271,-0.023874230977208793,0
2022-02-04,-0.0003613800974668604,-0.023874230977208793,0
2022-02-07,-0.006680327499817761,-0.023874230977208793,0
2022-02-08,0.00783797970059075,-0.023874230977208793,0
2022-02-09,0.010579728862515164,-0.023874230977208793,0
2022-02-10,-0.02289513749432206,-0.023874230977208793,0
2022-02-11,-0.01009328689679325,-0.023874230977208793,0
2022-02-14,-0.003744227129362205,-0.023874230977208793,0
2022-02-15,0.009947662509219348,-0.023874230977208793,0
2022-02-16,0.0011171031454668856,-0.023874230977208793,0
2022-02-17,-0.014602217916171967,-0.023874230977208793,0
2022-02-18,-0.00286847875572828,-0.023874230977208793,0
2022-02-22,-0.005367202873235577,-0.023874230977208793,0
2022-02-23,-0.022105474101640255,-0.02347130450966943,0
2022-02-24,0.02234409839326608,-0.02347130450966943,0
2022-02-25,0.007601094531742556,-0.02347130450966943,0
2022-02-28,0.009428208509477518,-0.02347130450966943,0
2022-03-01,-0.004378615332181743,-0.02347130450966943,0
2022-03-02,0.001069462546987674,-0.02347130450966943,0
2022-03-03,-0.0020587607738548055,-0.02347130450966943,0
2022-03-04,-0.007384695915338826,-0.02347130450966943,0
2022-03-07,-0.023390192893015856,-0.02347130450966943,0
2022-03-08,-0.010962449337895482,-0.023624225633871745,0
2022-03-09,0.023129657978750162,-0.023624225633871745,0
2022-03-10,-0.017390832652901415,-0.023624225633871745,0
2022-03-11,-0.01345834078220426,-0.023624225633871745,0
2022-03-14,-0.021197845952323095,-0.023624225633871745,0
2022-03-15,0.02183645180951943,-0.023624225633871745,0
2022-03-16,0.021087845926380258,-0.02323727176881354,0
2022-03-17,0.0005888355450473009,-0.02323727176881354,0
2022-03-18,0.016778741273267197,-0.02323727176881354,0
2022-03-21,-0.00638800818397719,-0.02323727176881354,0
2022-03-22,0.007979740231562222,-0.02323727176881354,0
2022-03-23,0.004911443578235736,-0.02323727176881354,0
2022-03-24,0.009945503350634953,-0.02323727176881354,0
2022-03-25,-0.0038749203965433546,-0.02323727176881354,0
2022-03-28,0.012130160111775543,-0.02323727176881354,0
2022-03-29,0.013841122286354165,-0.02323727176881354,0
2022-03-30,-0.0012756692856240486,-0.02323727176881354,0
